Date,Pyrgeometer_Temp_degC,SW_IN_W_m-2,SW_OUT_W_m-2,LW_IN_W_m-2,LW_OUT_W_m-2,T_soil_2cm_degC
2020-06-10 08:20:00,15.433,209.699,36.485,-30.011,5.627,14.839
2020-06-10 08:30:00,15.622,261.627,45.607,-32.836,6.403,14.903
2020-06-10 08:40:00,15.85,277.828,48.21,-36.4,7.063,14.964
2020-06-10 08:50:00,15.922,254.003,43.772,-36.566,5.894,15.026
2020-06-10 09:00:00,16.152,266.29,46.125,-37.749,5.978,15.09
2020-06-10 09:10:00,16.267,291.527,50.014,-39.269,6.239,15.155
2020-06-10 09:20:00,16.739,370.915,64.079,-42.531,8.033,15.222
2020-06-10 09:30:00,17.702,436.265,75.31,-47.632,8.636,15.285
2020-06-10 09:40:00,18.658,517.405,87.789,-53.423,8.542,15.357
2020-06-10 09:50:00,19.151,502.06,84.949,-56.826,6.795,15.441
2020-06-10 10:00:00,19.271,476.303,79.137,-57.051,5.979,15.535
2020-06-10 10:10:00,19.795,447.61,74.731,-57.707,2.166,15.643
2020-06-10 10:20:00,20.297,520.206,86.127,-60.265,3.729,15.75
2020-06-10 10:30:00,20.709,477.398,78.243,-62.474,1.981,15.858
2020-06-10 10:40:00,20.444,440.347,71.095,-59.691,1.04,15.97
2020-06-10 10:50:00,20.189,437.013,71.904,-56.936,2.963,16.076
2020-06-10 11:00:00,20.243,475.549,79.836,-56.572,4.542,16.19
2020-06-10 11:10:00,20.472,519.832,87.669,-56.811,7.642,16.276
2020-06-10 11:20:00,20.907,537.998,89.841,-61.172,6.905,16.359
2020-06-10 11:30:00,21.083,542.304,90.934,-65.456,7.987,16.46
2020-06-10 11:40:00,21.591,576.774,93.882,-71.473,10.046,16.558
2020-06-10 11:50:00,22.023,609.659,98.37,-72.993,10.434,16.661
2020-06-10 12:00:00,22.69,700.313,112.175,-74.443,14.076,16.767
2020-06-10 12:10:00,23.276,687.656,109.89,-80.636,14.162,16.866
2020-06-10 12:20:00,24.069,741.476,117.309,-85.603,15.504,16.983
2020-06-10 12:30:00,24.112,829.466,131.787,-88.679,17.546,17.109
2020-06-10 12:40:00,23.88,374.995,57.309,-80.299,0.792,17.245
2020-06-10 12:50:00,22.149,384.644,58.399,-81.618,2.703,17.383
2020-06-10 13:00:00,21.383,355.175,57.08,-69.805,4.417,17.492
2020-06-10 13:10:00,21.304,491.43,82.154,-66.953,11.299,17.567
2020-06-10 13:20:00,23.576,857.744,141.442,-75.899,27.229,17.605
2020-06-10 13:30:00,24.094,422.457,66.652,-72.376,2.741,17.651
2020-06-10 13:40:00,22.896,483.813,77.612,-68.484,7.669,17.724
2020-06-10 13:50:00,23.017,555.783,89.488,-74.949,11.282,17.799
2020-06-10 14:00:00,23.24,440.584,70.088,-75.53,6.173,17.859
2020-06-10 14:10:00,22.651,279.42,45.043,-60.658,-1.044,17.916
2020-06-10 14:20:00,21.937,256.689,42.436,-55.903,-0.648,17.96
2020-06-10 14:30:00,21.518,308.772,50.703,-56.837,3.022,17.987
2020-06-10 14:40:00,21.498,356.781,58.95,-56.231,5.859,17.996
2020-06-10 14:50:00,21.888,324.141,53.945,-55.319,3.654,17.99
2020-06-10 15:00:00,21.974,305.135,50,-58.02,2.278,17.987
2020-06-10 15:10:00,21.709,263.216,42.867,-54.091,-0.248,17.996
2020-06-10 15:20:00,21.226,214.077,36.139,-46.873,-0.633,18.003
2020-06-10 15:30:00,21.281,266.53,43.761,-46.828,2.648,17.987
2020-06-10 15:40:00,21.456,283.863,46.173,-49.883,2.799,17.971
2020-06-10 15:50:00,21.458,231.64,37.849,-47.932,-0.091,17.965
2020-06-10 16:00:00,20.761,189.123,30.846,-44.908,-1.575,17.964
2020-06-10 16:10:00,20.223,173.61,28.304,-46.397,-0.37,17.946
2020-06-10 16:20:00,19.893,129.727,20.934,-44.745,-1.42,17.937
2020-06-10 16:30:00,19.568,94.936,16.001,-42.303,-2.453,17.917
2020-06-10 16:40:00,19.311,100.664,17.417,-41.36,-1.754,17.888
2020-06-10 16:50:00,19.201,114.025,19.869,-42.068,-0.604,17.85
2020-06-10 17:00:00,19.201,122.074,21.565,-42.408,-0.436,17.812
2020-06-10 17:10:00,19.24,110.373,19.346,-43.37,-1.565,17.773
2020-06-10 17:20:00,19.055,81.162,14.408,-41.527,-3.298,17.735
2020-06-10 17:30:00,18.779,77.565,13.808,-40.158,-2.673,17.69
2020-06-10 17:40:00,18.571,67.087,12.181,-38.947,-2.853,17.644
2020-06-10 17:50:00,18.345,61.756,11.264,-37.947,-2.771,17.608
2020-06-10 18:00:00,18.147,56.454,10.294,-36.858,-2.345,17.57
2020-06-10 18:10:00,17.955,47.722,9.013,-35.792,-2.663,17.525
2020-06-10 18:20:00,17.858,59.883,11.404,-35.46,-1.605,17.484
2020-06-10 18:30:00,17.904,70.516,13.144,-36.9,-0.907,17.431
2020-06-10 18:40:00,17.928,64.893,12.055,-38.426,-1.826,17.395
2020-06-10 18:50:00,17.886,56.974,10.657,-39.605,-2.969,17.355
2020-06-10 19:00:00,17.761,59.259,11.116,-41.219,-2.87,17.311
2020-06-10 19:10:00,17.722,72.369,13.91,-44.705,-1.875,17.272
2020-06-10 19:20:00,17.682,71.888,13.914,-52.009,-3.102,17.236
2020-06-10 19:30:00,17.559,54.376,10.674,-46.406,-4.165,17.198
2020-06-10 19:40:00,17.359,33.106,6.631,-38.434,-4.842,17.163
2020-06-10 19:50:00,17.047,23.388,4.817,-36.859,-5.299,17.13
2020-06-10 20:00:00,16.701,14.565,3.226,-33.487,-5.695,17.095
2020-06-10 20:10:00,16.421,7.725,2.127,-29.135,-5.1,17.055
2020-06-10 20:20:00,16.155,1.881,0.949,-24.696,-5.028,17.009
2020-06-10 20:30:00,15.954,-0.247,1.281,-20.605,-3.27,16.964
2020-06-10 20:40:00,15.443,-4.049,2.794,-15.2,-2.109,16.92
2020-06-10 20:50:00,14.916,-3.641,2.864,-15.656,-1.15,16.868
2020-06-10 21:00:00,14.779,-2.217,2.261,-18.371,-1.352,16.822
2020-06-10 21:10:00,14.64,-3.321,1.927,-17.859,-1.5,16.773
2020-06-10 21:20:00,14.309,-3.986,1.51,-14.391,-1.088,16.731
2020-06-10 21:30:00,13.74,-3.898,1.003,-12,0.211,16.678
2020-06-10 21:40:00,13.279,-3.176,1.503,-10.53,1.903,16.637
2020-06-10 21:50:00,12.945,-2.254,1.875,-10.532,2.909,16.591
2020-06-10 22:00:00,12.762,-1.617,1.804,-10.083,3.331,16.547
2020-06-10 22:10:00,12.686,-1.632,2.299,-9.113,3.303,16.506
2020-06-10 22:20:00,12.653,-1.359,2.027,-9.688,3.11,16.461
2020-06-10 22:30:00,12.579,-1.269,1.541,-10.174,2.947,16.423
2020-06-10 22:40:00,12.509,-1.2,1.425,-10.754,3.049,16.381
2020-06-10 22:50:00,12.469,-1.091,1.306,-11.159,3.001,16.346
2020-06-10 23:00:00,12.399,-1.39,1.513,-14.014,2.576,16.306
2020-06-10 23:10:00,12.33,-1.287,1.254,-15.811,2.245,16.267
2020-06-10 23:20:00,12.252,-1.228,1.309,-15.257,2.416,16.229
2020-06-10 23:30:00,12.214,-1.101,1.235,-14.762,2.487,16.191
2020-06-10 23:40:00,12.185,-1.103,1.178,-15.115,2.448,16.153
2020-06-10 23:50:00,12.11,-1.164,1.203,-15.558,2.245,16.119
2020-06-11 00:00:00,12.059,-1.051,1.187,-15.276,2.457,16.082
2020-06-11 00:10:00,12.03,-1.051,1.115,-13.38,2.406,16.045
2020-06-11 00:20:00,11.97,-1.308,1.175,-19.167,2.015,16.01
2020-06-11 00:30:00,11.86,-1.538,1.307,-23.223,1.427,15.97
2020-06-11 00:40:00,11.742,-1.279,1.331,-21.735,1.277,15.938
2020-06-11 00:50:00,11.701,-0.998,1.109,-16.911,1.781,15.901
2020-06-11 01:00:00,11.633,-1.078,0.777,-14.651,2.241,15.864
2020-06-11 01:10:00,11.59,-0.849,0.954,-13.393,2.571,15.828
2020-06-11 01:20:00,11.627,-0.74,1.203,-13.464,2.698,15.79
2020-06-11 01:30:00,11.661,-0.803,1.041,-11.696,2.557,15.759
2020-06-11 01:40:00,11.659,-0.803,1.049,-10.608,2.614,15.728
2020-06-11 01:50:00,11.627,-0.762,0.983,-9.94,2.776,15.695
2020-06-11 02:00:00,11.613,-0.761,1.073,-10.894,2.825,15.669
2020-06-11 02:10:00,11.607,-0.716,1.039,-10.069,2.795,15.639
2020-06-11 02:20:00,11.582,-0.831,1.063,-9.306,2.758,15.612
2020-06-11 02:30:00,11.541,-0.8,1.129,-8.574,2.656,15.587
2020-06-11 02:40:00,11.507,-0.746,0.956,-5.127,2.54,15.561
2020-06-11 02:50:00,11.485,-0.69,0.946,-3.385,2.266,15.534
2020-06-11 03:00:00,11.458,-0.708,0.867,-3.872,2.073,15.508
2020-06-11 03:10:00,11.413,-0.666,0.793,-3.832,2.156,15.478
2020-06-11 03:20:00,11.343,-0.711,0.797,-4.958,1.955,15.437
2020-06-11 03:30:00,11.277,-0.658,0.918,-5.734,2.178,15.405
2020-06-11 03:40:00,11.215,-0.682,0.799,-5.565,2.388,15.37
2020-06-11 03:50:00,11.079,-0.675,0.96,-5.748,2.743,15.34
2020-06-11 04:00:00,10.929,0.085,1.672,-8.555,2.968,15.305
2020-06-11 04:10:00,10.831,2.194,1.991,-12.847,2.846,15.285
2020-06-11 04:20:00,10.782,5.378,2.644,-16.806,2.749,15.251
2020-06-11 04:30:00,10.798,9.996,3.267,-18.689,2.603,15.227
2020-06-11 04:40:00,10.778,15.22,4.209,-18.803,2.92,15.204
2020-06-11 04:50:00,10.724,19.608,5.128,-19.272,3.514,15.176
2020-06-11 05:00:00,10.749,26.266,6.241,-21.091,3.995,15.145
2020-06-11 05:10:00,10.815,34.269,7.632,-23.393,4.294,15.129
2020-06-11 05:20:00,10.916,41.329,8.893,-22.739,4.658,15.108
2020-06-11 05:30:00,11.056,54.311,11.107,-23.554,5.154,15.091
2020-06-11 05:40:00,11.298,67.291,13.703,-24.096,5.567,15.076
2020-06-11 05:50:00,11.683,99.999,20.076,-24.458,6.427,15.065
2020-06-11 06:00:00,12.146,131.512,26.116,-27.347,7.227,15.056
2020-06-11 06:10:00,13.109,274.456,60.833,-42.338,9.741,15.056
2020-06-11 06:20:00,13.42,141.464,25.422,-49.261,4.376,15.062
2020-06-11 06:30:00,13.549,221.982,47.311,-58.68,6.35,15.079
2020-06-11 06:40:00,13.867,170.407,32.505,-60.294,3.936,15.098
2020-06-11 06:50:00,13.881,214.737,38.31,-45.69,6.349,15.126
2020-06-11 07:00:00,14.134,207.143,38.77,-32.973,7.147,15.15
2020-06-11 07:10:00,14.621,261.893,47.321,-36.215,7.697,15.181
2020-06-11 07:20:00,14.916,289.111,50.717,-32.914,8.406,15.219
2020-06-11 07:30:00,15.309,249.1,42.148,-35.767,6.578,15.259
2020-06-11 07:40:00,15.327,265.078,46.491,-26.71,6.93,15.309
2020-06-11 07:50:00,15.872,383.26,68.076,-42.107,9.487,15.363
2020-06-11 08:00:00,15.832,311.931,52.727,-38.939,7.315,15.423
2020-06-11 08:10:00,15.79,252.382,41.806,-56.365,5.049,15.49
2020-06-11 08:20:00,15.196,300.061,51.236,-59.747,7.822,15.561
2020-06-11 08:30:00,16.179,531.717,100.011,-70.899,15.024,15.624
2020-06-11 08:40:00,17.05,496.118,90.902,-60.449,12.671,15.682
2020-06-11 08:50:00,17.869,522.462,92.651,-53.683,11.763,15.743
2020-06-11 09:00:00,18.867,494.646,86.393,-57.938,7.861,15.812
2020-06-11 09:10:00,19.225,461.999,77.164,-51.212,4.631,15.892
2020-06-11 09:20:00,18.768,277.917,43.445,-48.352,-0.87,15.98
2020-06-11 09:30:00,18.242,359.659,58.67,-45.316,4.81,16.076
2020-06-11 09:40:00,18.302,352.059,57.778,-43.094,4.733,16.164
2020-06-11 09:50:00,18.676,465.52,79.262,-46.429,7.576,16.251
2020-06-11 10:00:00,19.736,514.203,86.624,-63.999,8.467,16.335
2020-06-11 10:10:00,19.316,466.935,76.342,-68.315,7.035,16.405
2020-06-11 10:20:00,18.969,494.8,83.468,-76.021,9.275,16.49
2020-06-11 10:30:00,20.406,610.286,109.578,-77.575,16.167,16.577
2020-06-11 10:40:00,19.701,308.955,51.375,-60.139,2.321,16.66
2020-06-11 10:50:00,19.744,338.921,57.01,-52.143,4.043,16.758
2020-06-11 11:00:00,19.579,276.346,45.401,-42.221,1.747,16.845
2020-06-11 11:10:00,19.502,292.058,49.89,-33.816,2.926,16.919
2020-06-11 11:20:00,19.428,285.41,47.063,-34.54,3.168,16.976
2020-06-11 11:30:00,19.943,386.463,65.011,-37.533,5.27,17.028
2020-06-11 11:40:00,20.834,491.15,80.477,-45.977,7.434,17.073
