"Date","WD_deg","WS_05m","WS_1m","WS_2m","WS_5m","WS_10m"
2020-01-11 14:50:00,227.176,1.117,1.199,1.717,2.19,2.932
2020-01-11 15:00:00,219.411,1.007,1.14,1.497,1.906,2.615
2020-01-11 15:10:00,212.961,0.956,1.022,1.394,1.726,2.456
2020-01-11 15:20:00,206.202,1.284,1.481,1.778,2.326,3.173
2020-01-11 15:30:00,199.26,1.295,1.337,1.921,2.569,3.375
2020-01-11 15:40:00,216.843,1.571,1.661,2.172,2.839,3.626
2020-01-11 15:50:00,221.652,0.934,1.017,1.387,1.697,2.281
2020-01-11 16:00:00,218.039,0.743,0.816,1.163,1.728,2.402
2020-01-11 16:10:00,217.677,0.764,0.773,1.128,1.523,2.223
2020-01-11 16:20:00,223.13,1.05,1.159,1.58,2.138,2.788
2020-01-11 16:30:00,218.745,0.829,0.849,1.266,1.781,2.57
2020-01-11 16:40:00,212.488,0.741,0.817,1.105,1.499,2.24
2020-01-11 16:50:00,200.795,0.738,0.776,1.19,1.749,2.478
2020-01-11 17:00:00,193.675,0.708,0.857,1.059,1.397,1.979
2020-01-11 17:10:00,208.819,0.721,0.732,1.064,1.473,2.202
2020-01-11 17:20:00,210.386,0.422,0.45,0.693,0.942,1.44
2020-01-11 17:30:00,195.451,0.614,0.668,0.902,1.268,1.877
2020-01-11 17:40:00,188.088,0.628,0.706,1.009,1.251,1.734
2020-01-11 17:50:00,222.002,0.721,0.834,1.191,1.613,2.235
2020-01-11 18:00:00,213.782,0.788,0.841,1.244,1.592,2.226
2020-01-11 18:10:00,198.961,0.571,0.641,0.958,1.251,1.81
2020-01-11 18:20:00,193.981,0.46,0.571,0.795,1.144,1.703
2020-01-11 18:30:00,196.064,0.999,1.158,1.482,1.989,2.68
2020-01-11 18:40:00,186.927,0.665,0.73,0.999,1.428,2.048
2020-01-11 18:50:00,190.827,0.743,0.855,1.086,1.555,2.232
2020-01-11 19:00:00,195.51,0.736,0.868,1.172,1.819,2.504
2020-01-11 19:10:00,210.361,0.94,0.964,1.469,2.207,3.092
2020-01-11 19:20:00,205.727,1.14,1.179,1.711,2.343,3.092
2020-01-11 19:30:00,199.942,0.97,0.953,1.38,2.054,2.882
2020-01-11 19:40:00,196.498,0.868,0.95,1.253,1.755,2.361
2020-01-11 19:50:00,196.278,0.622,0.685,0.865,1.112,1.646
2020-01-11 20:00:00,199.083,0.529,0.618,0.791,0.933,1.273
2020-01-11 20:10:00,199.2,0.855,0.902,1.296,1.793,2.414
2020-01-11 20:20:00,209.337,0.583,0.564,0.919,1.186,1.71
2020-01-11 20:30:00,211.145,0.627,0.701,0.969,1.242,1.812
2020-01-11 20:40:00,208.844,0.732,0.824,1.093,1.444,1.924
2020-01-11 20:50:00,204.239,0.529,0.6,0.839,1.154,1.652
2020-01-11 21:00:00,191.863,0.677,0.714,1.06,1.528,1.926
2020-01-11 21:10:00,188.388,0.686,0.715,0.922,1.008,1.339
2020-01-11 21:20:00,196.573,0.6,0.633,0.856,1.049,1.473
2020-01-11 21:30:00,192.581,0.623,0.701,0.89,1.167,1.651
2020-01-11 21:40:00,167.404,0.524,0.582,0.816,1.065,1.237
2020-01-11 21:50:00,208.081,0.796,0.858,1.187,1.598,2.26
2020-01-11 22:00:00,203.507,0.921,0.978,1.357,1.912,2.645
2020-01-11 22:10:00,203.548,0.893,0.864,1.281,1.709,2.293
2020-01-11 22:20:00,216.257,1.095,1.191,1.618,2.217,2.781
2020-01-11 22:30:00,211.242,1.115,1.161,1.665,2.127,2.818
2020-01-11 22:40:00,220.494,1.046,1.175,1.495,1.781,2.417
2020-01-11 22:50:00,216.777,1.086,1.225,1.603,2,2.697
2020-01-11 23:00:00,218.823,0.851,0.921,1.374,1.875,2.622
2020-01-11 23:10:00,217.209,0.787,0.872,1.231,1.682,2.395
2020-01-11 23:20:00,217.794,0.885,0.907,1.248,1.726,2.414
2020-01-11 23:30:00,211.118,0.591,0.634,0.928,1.403,2.136
2020-01-11 23:40:00,219.288,0.85,0.971,1.33,1.707,2.3
2020-01-11 23:50:00,200.292,0.836,0.955,1.232,1.843,2.688
2020-01-12 00:00:00,193.494,0.874,0.974,1.373,1.763,2.387
2020-01-12 00:10:00,200.845,0.827,0.963,1.315,1.852,2.55
2020-01-12 00:20:00,193.578,1.078,1.219,1.536,2.258,2.973
2020-01-12 00:30:00,182.768,1.043,1.084,1.513,2.096,2.766
2020-01-12 00:40:00,173.039,1.217,1.42,1.798,2.505,2.886
2020-01-12 00:50:00,171.779,1.306,1.551,1.91,2.596,3.01
2020-01-12 01:00:00,158.338,1.167,1.433,1.689,2.365,2.931
2020-01-12 01:10:00,157.172,0.916,1.16,1.328,1.669,2.094
2020-01-12 01:20:00,141.74,0.711,0.824,1.023,1.253,1.599
2020-01-12 01:30:00,344.378,0.581,0.593,0.649,0.504,0.644
2020-01-12 01:40:00,90.037,0.489,0.477,0.588,0.615,0.757
2020-01-12 01:50:00,126.554,0.558,0.675,0.806,1.038,1.326
2020-01-12 02:00:00,167.499,0.469,0.428,0.654,0.792,1.147
2020-01-12 02:10:00,185.832,0.342,0.336,0.439,0.397,0.696
2020-01-12 02:20:00,160.873,0.422,0.483,0.62,0.813,1.059
2020-01-12 02:30:00,146.694,0.269,0.281,0.373,0.503,0.708
2020-01-12 02:40:00,159.882,0.369,0.431,0.494,0.503,0.742
2020-01-12 02:50:00,152.556,0.458,0.495,0.595,0.574,0.783
2020-01-12 03:00:00,46.255,0.38,0.413,0.485,0.426,0.654
2020-01-12 03:10:00,77.864,0.508,0.587,0.769,0.842,1.003
2020-01-12 03:20:00,62.336,0.533,0.569,0.707,0.659,0.748
2020-01-12 03:30:00,50.651,0.452,0.546,0.669,0.709,0.884
2020-01-12 03:40:00,58.041,0.497,0.58,0.68,0.617,0.706
2020-01-12 03:50:00,64.274,0.55,0.687,0.879,0.856,0.786
2020-01-12 04:00:00,87.22,0.442,0.54,0.747,0.876,1.112
2020-01-12 04:10:00,75.86,0.402,0.463,0.599,0.672,0.898
2020-01-12 04:20:00,112.805,0.548,0.592,0.661,0.492,0.611
2020-01-12 04:30:00,193.312,0.329,0.334,0.507,0.722,1.066
2020-01-12 04:40:00,245.984,0.501,0.576,0.717,0.822,1.077
2020-01-12 04:50:00,240.307,0.39,0.412,0.53,0.572,0.977
2020-01-12 05:00:00,199.607,0.43,0.394,0.623,0.992,1.475
2020-01-12 05:10:00,165.886,0.418,0.508,0.66,0.917,1.256
2020-01-12 05:20:00,168.405,0.361,0.414,0.503,0.637,0.836
2020-01-12 05:30:00,175.701,0.391,0.441,0.602,0.874,1.202
2020-01-12 05:40:00,200.615,0.32,0.267,0.515,0.725,1.195
2020-01-12 05:50:00,193.594,0.239,0.273,0.406,0.653,1.243
2020-01-12 06:00:00,201.34,0.317,0.361,0.525,0.741,1.212
2020-01-12 06:10:00,197.162,0.337,0.355,0.579,0.986,1.574
2020-01-12 06:20:00,198.316,0.266,0.233,0.412,0.673,1.124
2020-01-12 06:30:00,200.804,0.304,0.27,0.456,0.517,0.903
2020-01-12 06:40:00,163.939,0.249,0.304,0.413,0.661,0.953
2020-01-12 06:50:00,125.378,0.289,0.264,0.296,0.292,0.622
2020-01-12 07:00:00,147.913,0.35,0.433,0.581,0.862,1.122
2020-01-12 07:10:00,177.828,0.432,0.479,0.589,0.629,0.931
2020-01-12 07:20:00,156.321,0.434,0.529,0.607,0.626,0.826
2020-01-12 07:30:00,144.301,0.262,0.28,0.438,0.539,0.822
2020-01-12 07:40:00,126.753,0.372,0.396,0.508,0.554,0.751
2020-01-12 07:50:00,141.323,0.388,0.498,0.653,0.901,1.386
2020-01-12 08:00:00,160.458,0.317,0.434,0.542,0.724,0.97
2020-01-12 08:10:00,160.216,0.341,0.372,0.515,0.743,1.115
2020-01-12 08:20:00,154.665,0.284,0.309,0.444,0.572,0.929
2020-01-12 08:30:00,184.081,0.406,0.523,0.659,1.022,1.499
2020-01-12 08:40:00,205.188,0.535,0.606,0.806,1.011,1.453
2020-01-12 08:50:00,208.766,0.556,0.642,0.84,1.127,1.6
2020-01-12 09:00:00,215.773,0.547,0.629,0.888,1.179,1.645
2020-01-12 09:10:00,217.491,0.585,0.599,0.833,0.97,1.43
2020-01-12 09:20:00,215.807,0.458,0.502,0.683,0.743,0.921
2020-01-12 09:30:00,228.628,0.345,0.39,0.483,0.465,0.709
2020-01-12 09:40:00,263.409,0.376,0.401,0.487,0.47,0.71
2020-01-12 09:50:00,230.338,0.262,0.294,0.386,0.387,0.637
2020-01-12 10:00:00,245.902,0.537,0.613,0.829,0.904,1.17
2020-01-12 10:10:00,240.553,0.355,0.404,0.604,0.621,0.95
2020-01-12 10:20:00,221.836,0.682,0.753,1.073,1.421,2.066
2020-01-12 10:30:00,235.944,0.946,1.041,1.388,1.964,2.725
2020-01-12 10:40:00,231.441,1.28,1.365,1.899,2.509,3.485
2020-01-12 10:50:00,240.322,1.688,1.889,2.417,3.03,3.888
2020-01-12 11:00:00,226.163,1.563,1.719,2.274,3.031,4.181
2020-01-12 11:10:00,229.778,2,2.176,2.835,3.644,4.782
2020-01-12 11:20:00,224.781,1.39,1.468,1.919,2.406,3.258
2020-01-12 11:30:00,225.1,1.178,1.247,1.749,2.328,3.181
2020-01-12 11:40:00,226.221,1.946,2.14,2.753,3.472,4.718
2020-01-12 11:50:00,222.3,1.638,1.788,2.301,3.17,4.122
2020-01-12 12:00:00,216.728,1.946,2.054,2.786,3.682,4.79
2020-01-12 12:10:00,215.434,1.557,1.604,2.157,2.917,4.01
2020-01-12 12:20:00,215.718,1.118,1.274,1.69,2.4,3.461
2020-01-12 12:30:00,216.891,1.663,1.674,2.397,3.371,4.581
2020-01-12 12:40:00,217.279,1.046,1.089,1.549,2.141,2.884
2020-01-12 12:50:00,224.401,1.746,1.8,2.402,3.029,3.908
2020-01-12 13:00:00,220.623,1.393,1.484,1.924,2.519,3.289
2020-01-12 13:10:00,211.691,1.164,1.148,1.73,2.626,3.584
2020-01-12 13:20:00,228.216,1.441,1.476,2.057,2.75,3.63
2020-01-12 13:30:00,223.407,1.704,1.767,2.398,3.07,3.903
2020-01-12 13:40:00,228.506,1.322,1.415,1.923,2.375,3.046
2020-01-12 13:50:00,221.279,1.349,1.435,1.991,2.635,3.608
2020-01-12 14:00:00,221.026,1.703,1.763,2.474,3.304,4.33
2020-01-12 14:10:00,215.07,1.778,1.878,2.592,3.41,4.538
2020-01-12 14:20:00,204.452,1.494,1.426,2.143,2.984,3.897
2020-01-12 14:30:00,204.586,1.354,1.469,1.938,2.771,3.585
2020-01-12 14:40:00,193.736,1.262,1.53,1.836,2.496,3.109
2020-01-12 14:50:00,199.439,1.292,1.344,1.858,2.582,3.452
2020-01-12 15:00:00,206.605,1.361,1.466,1.875,2.469,3.341
2020-01-12 15:10:00,215.86,1.136,1.226,1.672,2.181,2.996
2020-01-12 15:20:00,211.559,1.199,1.346,1.8,2.358,2.897
2020-01-12 15:30:00,204.757,1.119,1.246,1.696,2.254,3.025
2020-01-12 15:40:00,209.653,1.377,1.442,2.011,2.619,3.44
2020-01-12 15:50:00,217.98,1.021,1.163,1.586,2.043,2.949
2020-01-12 16:00:00,217.504,1.486,1.384,2.111,2.719,3.599
2020-01-12 16:10:00,225.079,1.124,1.266,1.758,2.125,2.779
2020-01-12 16:20:00,216.783,1.343,1.422,1.917,2.457,3.361
2020-01-12 16:30:00,225.486,1.472,1.644,2.057,2.634,3.459
2020-01-12 16:40:00,222.458,0.904,0.979,1.27,1.598,2.125
2020-01-12 16:50:00,231.89,1.026,1.096,1.49,1.862,2.416
2020-01-12 17:00:00,221.162,1.07,1.191,1.597,2.28,3.228
2020-01-12 17:10:00,205.331,1.311,1.452,1.92,2.669,3.615
2020-01-12 17:20:00,201.805,1.121,1.273,1.741,2.381,3.199
2020-01-12 17:30:00,206.869,1.373,1.445,1.846,2.404,3.292
2020-01-12 17:40:00,205.607,1.467,1.569,2.188,2.964,3.899
2020-01-12 17:50:00,201.11,1.456,1.62,2.089,2.802,4.073
2020-01-12 18:00:00,204.2,1.221,1.445,1.881,2.673,3.639
2020-01-12 18:10:00,212.62,1.34,1.453,1.93,2.614,3.605
2020-01-12 18:20:00,212.124,0.929,0.968,1.352,1.888,2.624
2020-01-12 18:30:00,195.517,1.166,1.334,1.657,2.267,3.06
2020-01-12 18:40:00,199.532,1.231,1.317,1.826,2.534,3.607
2020-01-12 18:50:00,196.723,1.318,1.466,1.954,2.67,3.67
2020-01-12 19:00:00,198.956,1.435,1.473,2.053,2.893,3.991
2020-01-12 19:10:00,203.114,1.543,1.746,2.296,3.078,3.892
2020-01-12 19:20:00,207.559,1.242,1.332,1.751,2.248,3.132
2020-01-12 19:30:00,205.964,1.589,1.632,2.216,2.984,3.934
2020-01-12 19:40:00,210.544,1.363,1.394,2.034,2.88,3.699
2020-01-12 19:50:00,209.049,1.459,1.688,2.132,2.819,3.775
2020-01-12 20:00:00,214.787,1.35,1.389,1.901,2.455,3.164
2020-01-12 20:10:00,213.017,1.297,1.386,1.897,2.559,3.534
2020-01-12 20:20:00,209.903,1.282,1.393,1.824,2.24,3.203
2020-01-12 20:30:00,207.557,1.195,1.299,1.743,2.245,2.94
2020-01-12 20:40:00,208.912,1.303,1.374,1.913,2.604,3.381
2020-01-12 20:50:00,208.36,1.185,1.225,1.751,2.301,3.072
2020-01-12 21:00:00,200.077,1.135,1.237,1.625,2.207,2.938
2020-01-12 21:10:00,202.673,1.032,1.1,1.602,2.313,3.194
2020-01-12 21:20:00,198.038,1.291,1.402,1.878,2.533,3.227
2020-01-12 21:30:00,202.16,1.381,1.407,1.982,2.707,3.457
2020-01-12 21:40:00,197.302,1.131,1.249,1.649,2.245,3.145
2020-01-12 21:50:00,198.495,1.327,1.37,1.911,2.759,3.571
2020-01-12 22:00:00,205.255,1.103,1.232,1.569,2.19,2.998
2020-01-12 22:10:00,207.207,1.126,1.056,1.625,2.297,3.298
2020-01-12 22:20:00,203.907,1.281,1.391,1.839,2.469,3.326
2020-01-12 22:30:00,210.017,1.207,1.344,1.779,2.322,3.232
2020-01-12 22:40:00,208.524,1.204,1.217,1.744,2.287,3.193
2020-01-12 22:50:00,210.979,1.171,1.19,1.827,2.551,3.401
2020-01-12 23:00:00,229.088,1.082,1.22,1.633,2.175,2.713
2020-01-12 23:10:00,223.388,1.257,1.269,1.81,2.38,2.926
2020-01-12 23:20:00,214.155,1.268,1.348,1.844,2.577,3.493
2020-01-12 23:30:00,206.52,1.211,1.302,1.782,2.448,3.327
2020-01-12 23:40:00,210.93,0.996,0.978,1.467,2.021,2.801
2020-01-12 23:50:00,216.078,1.108,1.167,1.694,2.381,3.091
2020-01-13 00:00:00,220.561,0.989,1.095,1.533,2.117,3.045
2020-01-13 00:10:00,216.522,1.058,1.112,1.611,2.19,2.907
2020-01-13 00:20:00,222.776,1.093,1.113,1.657,2.087,2.766
2020-01-13 00:30:00,222.962,1.099,1.201,1.697,2.335,3.09
2020-01-13 00:40:00,226.939,1.158,1.171,1.659,2.223,3.159
2020-01-13 00:50:00,214.066,1.122,1.248,1.624,2.098,2.8
2020-01-13 01:00:00,225.354,1.233,1.345,1.796,2.301,3.1
2020-01-13 01:10:00,216.124,1.028,1.167,1.556,2.052,2.871
2020-01-13 01:20:00,224.582,1.073,1.145,1.553,2.022,2.687
2020-01-13 01:30:00,219.004,1.201,1.193,1.765,2.285,3.024
2020-01-13 01:40:00,220.814,0.945,0.983,1.432,1.819,2.458
2020-01-13 01:50:00,226.327,0.946,1.059,1.415,1.883,2.758
2020-01-13 02:00:00,230.262,1.085,1.196,1.535,1.877,2.596
2020-01-13 02:10:00,227.636,1.058,1.063,1.62,2.115,2.765
2020-01-13 02:20:00,226.99,1.273,1.431,1.884,2.51,3.496
2020-01-13 02:30:00,219.701,1.06,1.105,1.604,2.294,3.185
2020-01-13 02:40:00,221.519,1.27,1.327,1.879,2.576,3.564
2020-01-13 02:50:00,225.757,1.316,1.399,1.908,2.564,3.411
2020-01-13 03:00:00,225.746,1.397,1.489,2.005,2.541,3.491
2020-01-13 03:10:00,219.076,1.035,1.045,1.496,1.944,2.776
2020-01-13 03:20:00,222.473,0.917,0.961,1.342,1.779,2.443
2020-01-13 03:30:00,225.914,1.234,1.37,1.855,2.436,3.031
2020-01-13 03:40:00,229.882,1.168,1.199,1.705,2.135,2.994
2020-01-13 03:50:00,225.665,0.957,1.104,1.512,2.054,2.946
2020-01-13 04:00:00,227.949,1.037,1.061,1.571,2.094,3.015
2020-01-13 04:10:00,252.449,0.91,1.06,1.339,1.597,1.947
2020-01-13 04:20:00,224.482,0.526,0.517,0.77,0.86,1.15
2020-01-13 04:30:00,196.66,0.258,0.269,0.377,0.446,0.666
2020-01-13 04:40:00,196.547,0.388,0.375,0.573,0.658,1.036
2020-01-13 04:50:00,207.812,0.344,0.404,0.55,0.662,0.925
2020-01-13 05:00:00,204.089,0.415,0.431,0.646,0.799,1.163
2020-01-13 05:10:00,192.82,0.424,0.472,0.743,0.982,1.461
2020-01-13 05:20:00,184.321,0.482,0.506,0.702,0.768,1.147
2020-01-13 05:30:00,147.339,0.39,0.41,0.559,0.611,0.808
2020-01-13 05:40:00,222.167,0.496,0.504,0.64,0.579,0.708
2020-01-13 05:50:00,192.849,0.352,0.356,0.544,0.667,0.994
2020-01-13 06:00:00,186.941,0.484,0.575,0.723,0.964,1.353
2020-01-13 06:10:00,193.885,0.471,0.501,0.68,0.866,1.269
2020-01-13 06:20:00,192.073,0.571,0.628,0.882,1.01,1.559
2020-01-13 06:30:00,194.116,0.599,0.681,0.887,1.145,1.641
2020-01-13 06:40:00,178.539,0.44,0.56,0.661,0.88,1.272
2020-01-13 06:50:00,204.534,0.37,0.333,0.543,0.64,0.993
2020-01-13 07:00:00,205.216,0.716,0.902,1.088,1.405,1.931
2020-01-13 07:10:00,201.965,0.884,0.957,1.261,1.583,2.172
2020-01-13 07:20:00,201.567,0.794,0.865,1.158,1.544,2.103
2020-01-13 07:30:00,206.235,0.826,0.901,1.236,1.608,2.237
2020-01-13 07:40:00,205.857,0.775,0.832,1.131,1.454,1.985
2020-01-13 07:50:00,201.498,1.282,1.49,1.828,2.367,3.002
2020-01-13 08:00:00,198.376,0.97,0.956,1.438,1.946,2.571
2020-01-13 08:10:00,207.806,0.744,0.809,1.142,1.642,2.256
2020-01-13 08:20:00,206.841,0.737,0.738,1.092,1.442,1.905
2020-01-13 08:30:00,208.116,0.673,0.707,0.998,1.207,1.784
2020-01-13 08:40:00,205.789,0.598,0.695,0.926,1.268,1.881
2020-01-13 08:50:00,206.065,0.701,0.722,1.021,1.276,1.756
2020-01-13 09:00:00,207.175,0.437,0.445,0.664,0.858,1.225
2020-01-13 09:10:00,197.352,0.458,0.518,0.715,0.939,1.306
2020-01-13 09:20:00,163.799,0.275,0.287,0.402,0.449,0.703
2020-01-13 09:30:00,165.336,0.428,0.564,0.67,0.832,1.05
2020-01-13 09:40:00,183.778,0.453,0.533,0.747,1.013,1.429
2020-01-13 09:50:00,193.39,0.621,0.711,0.898,1.049,1.467
2020-01-13 10:00:00,202.656,0.664,0.732,0.959,1.181,1.731
2020-01-13 10:10:00,182.61,0.572,0.67,0.839,1.002,1.386
2020-01-13 10:20:00,177.66,0.479,0.61,0.76,0.933,1.197
2020-01-13 10:30:00,175.18,0.602,0.762,0.92,1.295,1.576
2020-01-13 10:40:00,170.242,0.463,0.551,0.719,0.837,1.161
2020-01-13 10:50:00,172.816,0.555,0.603,0.866,1.102,1.39
2020-01-13 11:00:00,176.992,0.275,0.325,0.415,0.592,0.845
2020-01-13 11:10:00,170.108,0.683,0.801,0.959,1.176,1.359
2020-01-13 11:20:00,197.649,0.723,0.765,0.989,1.185,1.613
2020-01-13 11:30:00,179.62,1.133,1.28,1.614,2.066,2.543
2020-01-13 11:40:00,179.664,0.85,0.982,1.25,1.605,2.062
2020-01-13 11:50:00,212.479,1.068,1.269,1.62,2.091,2.876
2020-01-13 12:00:00,207.653,1.22,1.305,1.853,2.597,3.295
2020-01-13 12:10:00,191.568,1.037,1.238,1.505,1.986,2.612
2020-01-13 12:20:00,206.494,0.845,0.807,1.201,1.689,2.336
2020-01-13 12:30:00,202.831,0.807,0.976,1.143,1.476,1.905
2020-01-13 12:40:00,200.126,0.668,0.672,1.039,1.315,1.812
2020-01-13 12:50:00,187.564,1.078,1.228,1.479,1.852,2.454
2020-01-13 13:00:00,205.314,0.885,1.011,1.213,1.536,2.191
2020-01-13 13:10:00,218.588,1.263,1.325,1.851,2.468,3.484
2020-01-13 13:20:00,214.959,1.227,1.354,1.808,2.31,2.977
2020-01-13 13:30:00,204.638,0.798,0.951,1.186,1.499,1.826
2020-01-13 13:40:00,175.886,0.868,1.005,1.275,1.568,1.984
2020-01-13 13:50:00,209.132,1.092,1.27,1.571,1.893,2.429
2020-01-13 14:00:00,208.918,0.909,1.069,1.309,1.588,2.169
2020-01-13 14:10:00,208.015,1.235,1.323,1.836,2.404,3.186
2020-01-13 14:20:00,203.439,0.889,0.91,1.264,1.53,2.083
2020-01-13 14:30:00,214.518,0.893,0.972,1.29,1.716,2.269
2020-01-13 14:40:00,200.113,1.032,1.134,1.441,1.94,2.807
2020-01-13 14:50:00,199.533,0.619,0.651,0.972,1.299,1.835
2020-01-13 15:00:00,219.714,0.579,0.563,0.879,1.121,1.625
2020-01-13 15:10:00,202.414,0.612,0.619,0.863,1.001,1.313
2020-01-13 15:20:00,170.033,0.609,0.764,0.909,1.051,1.297
2020-01-13 15:30:00,188.955,0.639,0.646,0.96,1.138,1.429
2020-01-13 15:40:00,190.427,0.519,0.642,0.763,0.934,1.247
2020-01-13 15:50:00,162.89,0.423,0.524,0.719,0.896,1.137
2020-01-13 16:00:00,136.3,0.38,0.535,0.677,0.867,1.138
2020-01-13 16:10:00,120.865,0.393,0.499,0.711,0.938,1.188
2020-01-13 16:20:00,127.833,0.376,0.489,0.65,0.866,1.117
2020-01-13 16:30:00,145.157,0.529,0.726,0.878,1.179,1.513
2020-01-13 16:40:00,139.878,0.794,1.084,1.285,1.715,2.083
2020-01-13 16:50:00,137.324,0.77,1.014,1.187,1.59,1.877
2020-01-13 17:00:00,151.683,0.994,1.305,1.474,1.921,2.379
2020-01-13 17:10:00,151.45,0.759,1.046,1.176,1.502,1.852
2020-01-13 17:20:00,152.454,0.926,1.223,1.392,1.811,2.112
2020-01-13 17:30:00,156.433,1.173,1.625,1.741,2.217,2.654
2020-01-13 17:40:00,151.815,1.225,1.547,1.736,2.221,2.562
2020-01-13 17:50:00,151.659,1.317,1.663,1.983,2.733,3.11
2020-01-13 18:00:00,145.579,1.166,1.546,1.762,2.335,2.805
2020-01-13 18:10:00,154.895,1.403,1.867,2.073,2.736,3.227
2020-01-13 18:20:00,148.238,1.538,1.971,2.176,2.718,3.181
2020-01-13 18:30:00,154.266,1.258,1.624,1.877,2.447,2.963
2020-01-13 18:40:00,163.215,1.321,1.675,1.937,2.597,3.107
2020-01-13 18:50:00,158.714,1.162,1.574,1.737,2.326,2.81
2020-01-13 19:00:00,157.037,1.039,1.277,1.472,1.966,2.32
2020-01-13 19:10:00,160.112,1.006,1.267,1.532,2.138,2.515
2020-01-13 19:20:00,152.648,0.806,1.026,1.246,1.621,2.075
2020-01-13 19:30:00,149.341,1.23,1.599,1.816,2.305,2.655
2020-01-13 19:40:00,143.153,1.374,1.797,2.086,2.786,3.176
2020-01-13 19:50:00,138.797,1.31,1.713,1.951,2.599,3.068
2020-01-13 20:00:00,144.474,1.343,1.749,1.943,2.549,2.971
2020-01-13 20:10:00,146.264,1.477,1.839,2.124,2.769,3.285
2020-01-13 20:20:00,144.34,1.201,1.585,1.829,2.426,2.901
2020-01-13 20:30:00,149.866,1.078,1.38,1.653,2.194,2.638
2020-01-13 20:40:00,176.573,1.318,1.375,1.808,2.394,2.936
2020-01-13 20:50:00,167.651,1.026,1.164,1.502,2.181,2.716
2020-01-13 21:00:00,171.282,0.835,0.978,1.256,1.657,2.032
2020-01-13 21:10:00,181.541,0.67,0.865,1.008,1.341,1.893
2020-01-13 21:20:00,171.669,0.871,1.032,1.272,1.692,2.222
2020-01-13 21:30:00,163.088,0.978,1.365,1.502,1.973,2.408
2020-01-13 21:40:00,157.396,1.106,1.396,1.647,2.248,2.734
2020-01-13 21:50:00,171.177,0.76,0.906,1.166,1.681,2.201
2020-01-13 22:00:00,158.499,1.064,1.37,1.573,2.093,2.616
2020-01-13 22:10:00,162.193,1.126,1.459,1.68,2.155,2.578
2020-01-13 22:20:00,158.208,0.88,1.126,1.269,1.591,2.097
2020-01-13 22:30:00,154.736,0.817,0.957,1.151,1.506,1.88
2020-01-13 22:40:00,147.355,0.848,1.054,1.242,1.718,2.055
2020-01-13 22:50:00,153.174,0.885,1.147,1.332,1.81,2.332
2020-01-13 23:00:00,160.766,0.835,1.048,1.282,1.64,2.01
2020-01-13 23:10:00,156.391,0.989,1.337,1.523,1.996,2.407
2020-01-13 23:20:00,155.08,1.543,1.889,2.176,2.872,3.46
2020-01-13 23:30:00,158.038,1.515,1.911,2.205,2.735,3.265
2020-01-13 23:40:00,167.802,1.516,1.908,2.258,3.018,3.525
2020-01-13 23:50:00,169.594,1.368,1.648,2.066,2.809,3.631
2020-01-14 00:00:00,180.267,1.628,1.677,2.313,3.283,4.107
2020-01-14 00:10:00,176.68,1.456,1.657,2.127,2.978,3.918
2020-01-14 00:20:00,167.423,1.568,1.877,2.309,3.249,3.914
2020-01-14 00:30:00,164.88,1.281,1.58,1.972,2.659,3.333
2020-01-14 00:40:00,158.899,1.356,1.656,1.934,2.504,3.131
2020-01-14 00:50:00,164.231,1.234,1.607,1.92,2.606,3.205
2020-01-14 01:00:00,156.908,1.835,2.319,2.655,3.498,4.069
2020-01-14 01:10:00,154.996,1.576,2,2.243,3.004,3.539
2020-01-14 01:20:00,150.554,1.326,1.678,1.885,2.465,2.978
2020-01-14 01:30:00,159.135,1.269,1.526,1.87,2.57,3.151
2020-01-14 01:40:00,160.198,1.487,1.869,2.092,2.693,3.362
2020-01-14 01:50:00,157.904,0.904,1.123,1.349,1.77,2.089
2020-01-14 02:00:00,158.704,1.579,1.939,2.285,2.986,3.692
2020-01-14 02:10:00,158.063,1.5,1.756,2.119,2.798,3.573
2020-01-14 02:20:00,167.113,1.472,1.646,2.132,2.964,3.819
2020-01-14 02:30:00,176.394,1.596,1.596,2.188,2.912,3.543
2020-01-14 02:40:00,169.415,1.543,1.738,2.204,2.762,3.383
2020-01-14 02:50:00,179.564,1.468,1.759,2.131,2.934,3.601
2020-01-14 03:00:00,172.551,1.357,1.674,2.065,2.718,3.496
2020-01-14 03:10:00,172.087,1.326,1.569,1.922,2.534,3.017
2020-01-14 03:20:00,169.567,1.796,1.976,2.492,3.3,3.957
2020-01-14 03:30:00,175.231,1.616,1.853,2.282,3.005,3.638
2020-01-14 03:40:00,183.599,1.452,1.455,1.999,2.72,3.451
2020-01-14 03:50:00,178.328,1.426,1.653,2.06,2.899,3.579
2020-01-14 04:00:00,172.08,1.604,1.756,2.28,2.983,3.492
2020-01-14 04:10:00,180.659,1.457,1.639,2.04,2.588,3.323
2020-01-14 04:20:00,188.322,1.163,1.2,1.76,2.435,3.201
2020-01-14 04:30:00,182.044,1.264,1.353,1.816,2.545,3.496
2020-01-14 04:40:00,176.829,1.423,1.699,2.034,2.687,3.233
2020-01-14 04:50:00,184.709,1.175,1.313,1.699,2.34,3.132
2020-01-14 05:00:00,183.152,1.346,1.495,1.903,2.653,3.502
2020-01-14 05:10:00,181.191,1.502,1.691,2.131,2.797,3.615
2020-01-14 05:20:00,176.685,1.216,1.343,1.808,2.538,3.349
2020-01-14 05:30:00,181.881,1.656,1.933,2.354,3.113,3.844
